Customer ID,Full Name,Date of Purchase,Age,State,MTN Device,Gender,Satisfaction Rate,Customer Review,Customer Tenure in months,Subscription Plan,Unit Price,Number of Times Purchased,Total Revenue,Data Usage,Customer Churn Status,Reasons for Churn,Suffix,percentage
CUST0409,Boma Burns,1-Feb-25,31,Jigawa,4G Router,Female,4,Very Good,21,25GB Monthly Plan,9000,6,54000,177,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0410,Grace Snyder,1-Feb-25,71,Borno,Mobile SIM Card,Female,4,Very Good,46,12.5GB Monthly Plan,5500,6,33000,11267,No,Costly Data Plans,"Borno , Nigeria",100
CUST0410,Grace Snyder,1-Feb-25,71,Borno,5G Broadband Router,Female,4,Very Good,46,30GB Monthly Broadband Plan,9000,16,144000,7858,No,Costly Data Plans,"Borno , Nigeria",100
CUST0410,Grace Snyder,1-Feb-25,71,Borno,4G Router,Female,4,Very Good,46,165GB Monthly Plan,35000,12,420000,12358,No,Costly Data Plans,"Borno , Nigeria",100
CUST0413,David Giles,1-Feb-25,57,Rivers,5G Broadband Router,Female,5,Excellent,43,1.5TB Yearly Broadband Plan,150000,11,1650000,1178,No,Costly Data Plans,"Rivers , Nigeria",100
CUST0413,David Giles,1-Feb-25,57,Rivers,Broadband MiFi,Female,5,Excellent,43,60GB Monthly Broadband Plan,14500,11,159500,11429,No,Costly Data Plans,"Rivers , Nigeria",100
CUST0414,Ngozi Williams,1-Feb-25,78,Anambra,5G Broadband Router,Male,5,Excellent,22,200GB Monthly Broadband Plan,25000,7,175000,1939,No,Costly Data Plans,"Anambra , Nigeria",100
CUST0414,Ngozi Williams,1-Feb-25,78,Anambra,Broadband MiFi,Male,5,Excellent,22,60GB Monthly Broadband Plan,14500,3,43500,12727,No,Costly Data Plans,"Anambra , Nigeria",100
CUST0414,Ngozi Williams,1-Feb-25,78,Anambra,4G Router,Male,5,Excellent,22,10GB+10mins Monthly Plan,4500,2,9000,5783,No,Costly Data Plans,"Anambra , Nigeria",100
CUST0425,Amina Ortega,1-Feb-25,49,Zamfara,5G Broadband Router,Male,5,Excellent,23,30GB Monthly Broadband Plan,9000,6,54000,12845,No,Costly Data Plans,"Zamfara , Nigeria",100
CUST0425,Amina Ortega,1-Feb-25,49,Zamfara,4G Router,Male,5,Excellent,23,165GB Monthly Plan,35000,5,175000,15831,No,Costly Data Plans,"Zamfara , Nigeria",100
CUST0425,Amina Ortega,1-Feb-25,49,Zamfara,Broadband MiFi,Male,5,Excellent,23,30GB Monthly Broadband Plan,9000,10,90000,8043,No,Costly Data Plans,"Zamfara , Nigeria",100
CUST0426,Ese Mathis,1-Feb-25,26,Delta,Mobile SIM Card,Male,5,Excellent,16,1.5GB 2-Day Plan,600,19,11400,5251,No,Costly Data Plans,"Delta , Nigeria",100
CUST0426,Ese Mathis,1-Feb-25,26,Delta,4G Router,Male,5,Excellent,16,25GB Monthly Plan,9000,7,63000,16001,No,Costly Data Plans,"Delta , Nigeria",100
CUST0430,Funke Lawson,1-Feb-25,53,Edo,Mobile SIM Card,Male,2,Fair,40,12.5GB Monthly Plan,5500,11,60500,2707,No,Costly Data Plans,"Edo , Nigeria",100
CUST0430,Funke Lawson,1-Feb-25,53,Edo,Broadband MiFi,Male,2,Fair,40,60GB Monthly Broadband Plan,14500,13,188500,13753,No,Costly Data Plans,"Edo , Nigeria",100
CUST0430,Funke Lawson,1-Feb-25,53,Edo,5G Broadband Router,Male,2,Fair,40,450GB 3-Month Broadband Plan,75000,9,675000,14735,No,Costly Data Plans,"Edo , Nigeria",100
CUST0431,Kunle Cooper,1-Feb-25,28,Oyo,Broadband MiFi,Male,4,Very Good,22,120GB Monthly Broadband Plan,24000,10,240000,12412,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0431,Kunle Cooper,1-Feb-25,28,Oyo,Mobile SIM Card,Male,4,Very Good,22,20GB Monthly Plan,7500,5,37500,13442,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0431,Kunle Cooper,1-Feb-25,28,Oyo,4G Router,Male,4,Very Good,22,65GB Monthly Plan,16000,9,144000,11631,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0435,Michael Santana,1-Feb-25,50,Ondo,Mobile SIM Card,Male,4,Very Good,34,3.2GB 2-Day Plan,1000,1,1000,17753,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0451,Sade Baker,1-Feb-25,18,Ekiti,Mobile SIM Card,Female,2,Fair,23,12.5GB Monthly Plan,5500,8,44000,2324,No,Costly Data Plans,"Ekiti , Nigeria",100
CUST0451,Sade Baker,1-Feb-25,18,Ekiti,4G Router,Female,2,Fair,23,10GB+10mins Monthly Plan,4500,16,72000,11262,No,Costly Data Plans,"Ekiti , Nigeria",100
CUST0463,Grace Bell,1-Feb-25,74,Borno,4G Router,Male,4,Very Good,45,65GB Monthly Plan,16000,14,224000,12052,No,Costly Data Plans,"Borno , Nigeria",100
CUST0463,Grace Bell,1-Feb-25,74,Borno,5G Broadband Router,Male,4,Very Good,45,150GB FUP Monthly Unlimited,20000,19,380000,2461,No,Costly Data Plans,"Borno , Nigeria",100
CUST0463,Grace Bell,1-Feb-25,74,Borno,Mobile SIM Card,Male,4,Very Good,45,1GB+1.5mins Daily Plan,500,5,2500,854,No,Costly Data Plans,"Borno , Nigeria",100
CUST0466,Alabo Escobar,1-Feb-25,59,Jigawa,Mobile SIM Card,Female,2,Fair,54,12.5GB Monthly Plan,5500,11,60500,3022,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0466,Alabo Escobar,1-Feb-25,59,Jigawa,5G Broadband Router,Female,2,Fair,54,150GB FUP Monthly Unlimited,20000,20,400000,16006,No,Costly Data Plans,"Jigawa , Nigeria",100
CUST0473,Amaka Jackson,1-Feb-25,54,Kogi,4G Router,Female,2,Fair,6,165GB Monthly Plan,35000,18,630000,19229,No,Costly Data Plans,"Kogi , Nigeria",100
CUST0482,Bala Gibson,1-Feb-25,58,Katsina,4G Router,Male,4,Very Good,48,10GB+10mins Monthly Plan,4500,3,13500,6618,No,Costly Data Plans,"Katsina , Nigeria",100
CUST0491,Funke Smith,1-Feb-25,30,Plateau,Broadband MiFi,Female,5,Excellent,29,150GB FUP Monthly Unlimited,20000,6,120000,3997,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0491,Funke Smith,1-Feb-25,30,Plateau,Mobile SIM Card,Female,5,Excellent,29,500MB Daily Plan,350,6,2100,17713,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0005,Nura Mann,1-Jan-25,57,Oyo,4G Router,Male,3,Good,53,25GB Monthly Plan,9000,16,144000,4292,No,Costly Data Plans,"Oyo , Nigeria",100
CUST0008,Ifeanyi Park,1-Jan-25,53,Kwara,Broadband MiFi,Male,3,Good,30,300GB FUP Monthly Unlimited,30000,17,510000,16841,No,Costly Data Plans,"Kwara , Nigeria",100
CUST0009,Bala Robbins,1-Jan-25,35,Gombe,Broadband MiFi,Male,5,Excellent,35,300GB FUP Monthly Unlimited,30000,10,300000,17581,No,Costly Data Plans,"Gombe , Nigeria",100
CUST0028,Obinna Sanchez,1-Jan-25,19,Rivers,Mobile SIM Card,Male,4,Very Good,31,10GB+10mins Monthly Plan,4500,5,22500,8023,No,Costly Data Plans,"Rivers , Nigeria",100
CUST0028,Obinna Sanchez,1-Jan-25,19,Rivers,Mobile SIM Card,Male,4,Very Good,31,2.5GB 2-Day Plan,900,4,3600,17859,No,Costly Data Plans,"Rivers , Nigeria",100
CUST0036,Ifeanyi Randall,1-Jan-25,36,Abia,Mobile SIM Card,Male,3,Good,38,500MB Daily Plan,350,8,2800,1566,No,Costly Data Plans,"Abia , Nigeria",100
CUST0036,Ifeanyi Randall,1-Jan-25,36,Abia,5G Broadband Router,Male,3,Good,38,150GB FUP Monthly Unlimited,20000,10,200000,13959,No,Costly Data Plans,"Abia , Nigeria",100
CUST0045,Alabo Thompson,1-Jan-25,72,Abia,4G Router,Female,5,Excellent,20,10GB+10mins Monthly Plan,4500,3,13500,533,No,Costly Data Plans,"Abia , Nigeria",100
CUST0046,Amina Wright,1-Jan-25,46,Enugu,Mobile SIM Card,Male,4,Very Good,11,500MB Daily Plan,350,10,3500,5798,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0046,Amina Wright,1-Jan-25,46,Enugu,4G Router,Male,4,Very Good,11,165GB Monthly Plan,35000,8,280000,147,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0046,Amina Wright,1-Jan-25,46,Enugu,Broadband MiFi,Male,4,Very Good,11,300GB FUP Monthly Unlimited,30000,19,570000,15767,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0059,Halima Williams,1-Jan-25,68,Enugu,4G Router,Male,5,Excellent,12,10GB+10mins Monthly Plan,4500,9,40500,925,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0059,Halima Williams,1-Jan-25,68,Enugu,Mobile SIM Card,Male,5,Excellent,12,12.5GB Monthly Plan,5500,1,5500,5144,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0059,Halima Williams,1-Jan-25,68,Enugu,Broadband MiFi,Male,5,Excellent,12,60GB Monthly Broadband Plan,14500,18,261000,18029,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0061,Abubakar Ewing,1-Jan-25,53,Kano,Broadband MiFi,Female,5,Excellent,18,300GB FUP Monthly Unlimited,30000,8,240000,15526,No,Costly Data Plans,"Kano , Nigeria",100
CUST0061,Abubakar Ewing,1-Jan-25,53,Kano,5G Broadband Router,Female,5,Excellent,18,200GB Monthly Broadband Plan,25000,7,175000,4419,No,Costly Data Plans,"Kano , Nigeria",100
CUST0061,Abubakar Ewing,1-Jan-25,53,Kano,4G Router,Female,5,Excellent,18,25GB Monthly Plan,9000,5,45000,13571,No,Costly Data Plans,"Kano , Nigeria",100
CUST0064,Ejiro Ford,1-Jan-25,27,Kebbi,5G Broadband Router,Male,4,Very Good,17,200GB Monthly Broadband Plan,25000,8,200000,2212,No,Costly Data Plans,"Kebbi , Nigeria",100
CUST0064,Ejiro Ford,1-Jan-25,27,Kebbi,Mobile SIM Card,Male,4,Very Good,17,12.5GB Monthly Plan,5500,18,99000,549,No,Costly Data Plans,"Kebbi , Nigeria",100
CUST0064,Ejiro Ford,1-Jan-25,27,Kebbi,4G Router,Male,4,Very Good,17,25GB Monthly Plan,9000,8,72000,18309,No,Costly Data Plans,"Kebbi , Nigeria",100
CUST0066,David Schneider,1-Jan-25,69,Plateau,Broadband MiFi,Female,4,Very Good,42,300GB FUP Monthly Unlimited,30000,15,450000,4385,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0066,David Schneider,1-Jan-25,69,Plateau,5G Broadband Router,Female,4,Very Good,42,60GB Monthly Broadband Plan,14500,4,58000,17116,No,Costly Data Plans,"Plateau , Nigeria",100
CUST0072,Ngozi Hernandez,1-Jan-25,78,Nasarawa,4G Router,Male,3,Good,58,25GB Monthly Plan,9000,19,171000,12505,No,Costly Data Plans,"Nasarawa , Nigeria",100
CUST0074,Ibim Marshall,1-Jan-25,59,Sokoto,5G Broadband Router,Female,3,Good,27,1.5TB Yearly Broadband Plan,150000,3,450000,1389,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0074,Ibim Marshall,1-Jan-25,59,Sokoto,4G Router,Female,3,Good,27,65GB Monthly Plan,16000,12,192000,8666,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0074,Ibim Marshall,1-Jan-25,59,Sokoto,Broadband MiFi,Female,3,Good,27,150GB FUP Monthly Unlimited,20000,19,380000,1115,No,Costly Data Plans,"Sokoto , Nigeria",100
CUST0078,Alabo Kelly,1-Jan-25,69,Akwa Ibom,Mobile SIM Card,Male,3,Good,49,1GB+1.5mins Daily Plan,500,13,6500,956,No,Costly Data Plans,"Akwa Ibom , Nigeria",100
CUST0078,Alabo Kelly,1-Jan-25,69,Akwa Ibom,5G Broadband Router,Male,3,Good,49,30GB Monthly Broadband Plan,9000,10,90000,203,No,Costly Data Plans,"Akwa Ibom , Nigeria",100
CUST0079,Fatima Pennington,1-Jan-25,33,Edo,Mobile SIM Card,Female,1,Poor,21,165GB Monthly Plan,35000,8,280000,10675,No,Costly Data Plans,"Edo , Nigeria",100
CUST0079,Fatima Pennington,1-Jan-25,33,Edo,Broadband MiFi,Female,1,Poor,21,120GB Monthly Broadband Plan,24000,12,288000,11197,No,Costly Data Plans,"Edo , Nigeria",100
CUST0087,Omamuzo Guerrero,1-Jan-25,52,Edo,5G Broadband Router,Male,5,Excellent,22,450GB 3-Month Broadband Plan,75000,3,225000,2623,No,Costly Data Plans,"Edo , Nigeria",100
CUST0087,Omamuzo Guerrero,1-Jan-25,52,Edo,Mobile SIM Card,Male,5,Excellent,22,1GB+1.5mins Daily Plan,500,11,5500,112,No,Costly Data Plans,"Edo , Nigeria",100
CUST0092,Chinedu Burke,1-Jan-25,63,Osun,Broadband MiFi,Male,3,Good,21,300GB FUP Monthly Unlimited,30000,16,480000,18352,No,Costly Data Plans,"Osun , Nigeria",100
CUST0105,Amaka Garcia,1-Jan-25,39,Borno,Mobile SIM Card,Female,1,Poor,33,25GB Monthly Plan,9000,8,72000,18698,No,Costly Data Plans,"Borno , Nigeria",100
CUST0105,Amaka Garcia,1-Jan-25,39,Borno,Broadband MiFi,Female,1,Poor,33,300GB FUP Monthly Unlimited,30000,17,510000,18952,No,Costly Data Plans,"Borno , Nigeria",100
CUST0119,Omamuzo Terry,1-Jan-25,66,Ekiti,5G Broadband Router,Male,3,Good,19,1.5TB Yearly Broadband Plan,150000,16,2400000,13137,No,Costly Data Plans,"Ekiti , Nigeria",100
CUST0130,Tamuno Greer,1-Jan-25,32,Osun,Mobile SIM Card,Male,3,Good,49,500MB Daily Plan,350,12,4200,4988,No,Costly Data Plans,"Osun , Nigeria",100
CUST0130,Tamuno Greer,1-Jan-25,32,Osun,5G Broadband Router,Male,3,Good,49,300GB FUP Monthly Unlimited,30000,4,120000,5549,No,Costly Data Plans,"Osun , Nigeria",100
CUST0130,Tamuno Greer,1-Jan-25,32,Osun,4G Router,Male,3,Good,49,65GB Monthly Plan,16000,14,224000,16199,No,Costly Data Plans,"Osun , Nigeria",100
CUST0131,Funke Hart,1-Jan-25,46,Ondo,Broadband MiFi,Male,4,Very Good,7,60GB Monthly Broadband Plan,14500,18,261000,8807,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0131,Funke Hart,1-Jan-25,46,Ondo,Mobile SIM Card,Male,4,Very Good,7,500MB Daily Plan,350,2,700,151,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0131,Funke Hart,1-Jan-25,46,Ondo,5G Broadband Router,Male,4,Very Good,7,300GB FUP Monthly Unlimited,30000,10,300000,10103,No,Costly Data Plans,"Ondo , Nigeria",100
CUST0144,Fatima Wheeler,1-Jan-25,76,Akwa Ibom,Broadband MiFi,Male,3,Good,60,30GB Monthly Broadband Plan,9000,19,171000,19231,No,Costly Data Plans,"Akwa Ibom , Nigeria",100
CUST0144,Fatima Wheeler,1-Jan-25,76,Akwa Ibom,Mobile SIM Card,Male,3,Good,60,1.5GB 2-Day Plan,600,13,7800,15057,No,Costly Data Plans,"Akwa Ibom , Nigeria",100
CUST0144,Fatima Wheeler,1-Jan-25,76,Akwa Ibom,4G Router,Male,3,Good,60,65GB Monthly Plan,16000,19,304000,6021,No,Costly Data Plans,"Akwa Ibom , Nigeria",100
CUST0160,Oghene Diaz,1-Jan-25,74,Enugu,5G Broadband Router,Female,2,Fair,59,150GB FUP Monthly Unlimited,20000,5,100000,3702,No,Costly Data Plans,"Enugu , Nigeria",100
CUST0164,Maryam Diaz,1-Jan-25,20,Nasarawa,Mobile SIM Card,Female,4,Very Good,23,10GB+10mins Monthly Plan,4500,19,85500,16224,No,Costly Data Plans,"Nasarawa , Nigeria",100
CUST0167,Ejiro Thomas,1-Jan-25,74,Yobe,5G Broadband Router,Female,1,Poor,38,450GB 3-Month Broadband Plan,75000,14,1050000,4396,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0167,Ejiro Thomas,1-Jan-25,74,Yobe,Broadband MiFi,Female,1,Poor,38,150GB FUP Monthly Unlimited,20000,11,220000,992,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0170,Amaka Whitaker,1-Jan-25,44,Bauchi,4G Router,Female,3,Good,1,65GB Monthly Plan,16000,3,48000,4617,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0170,Amaka Whitaker,1-Jan-25,44,Bauchi,Mobile SIM Card,Female,3,Good,1,3.2GB 2-Day Plan,1000,12,12000,2109,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0172,Obinna Miller,1-Jan-25,68,Nasarawa,Mobile SIM Card,Male,2,Fair,6,7GB Monthly Plan,3500,8,28000,15832,No,Costly Data Plans,"Nasarawa , Nigeria",100
CUST0172,Obinna Miller,1-Jan-25,68,Nasarawa,4G Router,Male,2,Fair,6,25GB Monthly Plan,9000,8,72000,1291,No,Costly Data Plans,"Nasarawa , Nigeria",100
CUST0172,Obinna Miller,1-Jan-25,68,Nasarawa,5G Broadband Router,Male,2,Fair,6,120GB Monthly Broadband Plan,24000,1,24000,1559,No,Costly Data Plans,"Nasarawa , Nigeria",100
CUST0177,Amina Johnson,1-Jan-25,63,Borno,5G Broadband Router,Female,1,Poor,47,150GB FUP Monthly Unlimited,20000,19,380000,5296,No,Costly Data Plans,"Borno , Nigeria",100
CUST0177,Amina Johnson,1-Jan-25,63,Borno,Mobile SIM Card,Female,1,Poor,47,3.2GB 2-Day Plan,1000,17,17000,9948,No,Costly Data Plans,"Borno , Nigeria",100
CUST0188,Sade Cruz,1-Jan-25,37,Kwara,5G Broadband Router,Female,4,Very Good,32,60GB Monthly Broadband Plan,14500,9,130500,18171,No,Costly Data Plans,"Kwara , Nigeria",100
CUST0196,Halima Burns,1-Jan-25,60,Niger,4G Router,Male,3,Good,41,65GB Monthly Plan,16000,4,64000,7042,No,Costly Data Plans,"Niger , Nigeria",100
CUST0196,Halima Burns,1-Jan-25,60,Niger,Broadband MiFi,Male,3,Good,41,30GB Monthly Broadband Plan,9000,15,135000,1011,No,Costly Data Plans,"Niger , Nigeria",100
CUST0198,Bola Potter,1-Jan-25,53,Kano,4G Router,Female,1,Poor,17,65GB Monthly Plan,16000,3,48000,10964,No,Costly Data Plans,"Kano , Nigeria",100
CUST0198,Bola Potter,1-Jan-25,53,Kano,5G Broadband Router,Female,1,Poor,17,200GB Monthly Broadband Plan,25000,20,500000,11901,No,Costly Data Plans,"Kano , Nigeria",100
CUST0200,Saidu Tucker,1-Jan-25,52,Abia,4G Router,Male,4,Very Good,7,25GB Monthly Plan,9000,3,27000,126,No,Costly Data Plans,"Abia , Nigeria",100
CUST0200,Saidu Tucker,1-Jan-25,52,Abia,Broadband MiFi,Male,4,Very Good,7,300GB FUP Monthly Unlimited,30000,20,600000,16487,No,Costly Data Plans,"Abia , Nigeria",100
CUST0218,Zina Dawson,1-Jan-25,34,Niger,5G Broadband Router,Male,4,Very Good,50,30GB Monthly Broadband Plan,9000,9,81000,144,No,Costly Data Plans,"Niger , Nigeria",100
CUST0219,Fatima Scott,1-Jan-25,37,Abuja (FCT),Mobile SIM Card,Female,2,Fair,51,12.5GB Monthly Plan,5500,2,11000,7697,No,Costly Data Plans,"Abuja (FCT) , Nigeria",100
CUST0219,Fatima Scott,1-Jan-25,37,Abuja (FCT),4G Router,Female,2,Fair,51,10GB+10mins Monthly Plan,4500,1,4500,14627,No,Costly Data Plans,"Abuja (FCT) , Nigeria",100
CUST0219,Fatima Scott,1-Jan-25,37,Abuja (FCT),5G Broadband Router,Female,2,Fair,51,200GB Monthly Broadband Plan,25000,17,425000,15149,No,Costly Data Plans,"Abuja (FCT) , Nigeria",100
CUST0224,Sarah Stevens,1-Jan-25,50,Borno,5G Broadband Router,Female,5,Excellent,54,150GB FUP Monthly Unlimited,20000,16,320000,15706,No,Costly Data Plans,"Borno , Nigeria",100
CUST0226,Grace Carter,1-Jan-25,35,Katsina,5G Broadband Router,Male,3,Good,47,1.5TB Yearly Broadband Plan,150000,6,900000,1049,No,Costly Data Plans,"Katsina , Nigeria",100
CUST0226,Grace Carter,1-Jan-25,35,Katsina,4G Router,Male,3,Good,47,65GB Monthly Plan,16000,12,192000,17052,No,Costly Data Plans,"Katsina , Nigeria",100
CUST0227,Ese Stewart,1-Jan-25,70,Delta,4G Router,Male,1,Poor,55,165GB Monthly Plan,35000,9,315000,19104,No,Costly Data Plans,"Delta , Nigeria",100
CUST0227,Ese Stewart,1-Jan-25,70,Delta,Mobile SIM Card,Male,1,Poor,55,3.2GB 2-Day Plan,1000,11,11000,7484,No,Costly Data Plans,"Delta , Nigeria",100
CUST0227,Ese Stewart,1-Jan-25,70,Delta,5G Broadband Router,Male,1,Poor,55,300GB FUP Monthly Unlimited,30000,13,390000,2321,No,Costly Data Plans,"Delta , Nigeria",100
CUST0235,Michael Savage,1-Jan-25,33,Yobe,Mobile SIM Card,Male,5,Excellent,34,1.5GB 2-Day Plan,600,5,3000,14623,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0235,Michael Savage,1-Jan-25,33,Yobe,5G Broadband Router,Male,5,Excellent,34,150GB FUP Monthly Unlimited,20000,20,400000,7779,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0235,Michael Savage,1-Jan-25,33,Yobe,Broadband MiFi,Male,5,Excellent,34,120GB Monthly Broadband Plan,24000,17,408000,1766,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0240,Omamuzo Roberts,1-Jan-25,46,Zamfara,5G Broadband Router,Female,4,Very Good,45,30GB Monthly Broadband Plan,9000,7,63000,14886,No,Costly Data Plans,"Zamfara , Nigeria",100
CUST0240,Omamuzo Roberts,1-Jan-25,46,Zamfara,Mobile SIM Card,Female,4,Very Good,45,12.5GB Monthly Plan,5500,12,66000,16608,No,Costly Data Plans,"Zamfara , Nigeria",100
CUST0240,Omamuzo Roberts,1-Jan-25,46,Zamfara,Broadband MiFi,Female,4,Very Good,45,120GB Monthly Broadband Plan,24000,20,480000,10955,No,Costly Data Plans,"Zamfara , Nigeria",100
CUST0241,Bala Calhoun,1-Jan-25,40,Cross River,Broadband MiFi,Female,2,Fair,12,60GB Monthly Broadband Plan,14500,9,130500,5618,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0241,Bala Calhoun,1-Jan-25,40,Cross River,4G Router,Female,2,Fair,12,10GB+10mins Monthly Plan,4500,9,40500,3261,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0241,Bala Calhoun,1-Jan-25,40,Cross River,Mobile SIM Card,Female,2,Fair,12,2.5GB 2-Day Plan,900,5,4500,6645,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0251,Zina Nicholson,1-Jan-25,25,Cross River,5G Broadband Router,Male,2,Fair,17,300GB FUP Monthly Unlimited,30000,8,240000,13442,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0251,Zina Nicholson,1-Jan-25,25,Cross River,4G Router,Male,2,Fair,17,65GB Monthly Plan,16000,3,48000,5738,No,Costly Data Plans,"Cross River , Nigeria",100
CUST0254,David Rodriguez,1-Jan-25,41,Edo,Broadband MiFi,Male,1,Poor,47,120GB Monthly Broadband Plan,24000,2,48000,4295,No,Costly Data Plans,"Edo , Nigeria",100
CUST0254,David Rodriguez,1-Jan-25,41,Edo,5G Broadband Router,Male,1,Poor,47,120GB Monthly Broadband Plan,24000,18,432000,10892,No,Costly Data Plans,"Edo , Nigeria",100
CUST0254,David Rodriguez,1-Jan-25,41,Edo,4G Router,Male,1,Poor,47,165GB Monthly Plan,35000,5,175000,13095,No,Costly Data Plans,"Edo , Nigeria",100
CUST0269,Tamuno Diaz,1-Jan-25,41,Bauchi,5G Broadband Router,Male,1,Poor,48,60GB Monthly Broadband Plan,14500,7,101500,12147,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0269,Tamuno Diaz,1-Jan-25,41,Bauchi,4G Router,Male,1,Poor,48,165GB Monthly Plan,35000,19,665000,18598,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0269,Tamuno Diaz,1-Jan-25,41,Bauchi,Mobile SIM Card,Male,1,Poor,48,2.5GB 2-Day Plan,900,14,12600,5259,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0270,Michael Rodriguez,1-Jan-25,29,Kaduna,5G Broadband Router,Female,5,Excellent,22,450GB 3-Month Broadband Plan,75000,8,600000,11285,No,Costly Data Plans,"Kaduna , Nigeria",100
CUST0270,Michael Rodriguez,1-Jan-25,29,Kaduna,Mobile SIM Card,Female,5,Excellent,22,7GB Monthly Plan,3500,15,52500,19227,No,Costly Data Plans,"Kaduna , Nigeria",100
CUST0270,Michael Rodriguez,1-Jan-25,29,Kaduna,Mobile SIM Card,Female,5,Excellent,22,165GB Monthly Plan,35000,1,35000,17936,No,Costly Data Plans,"Kaduna , Nigeria",100
CUST0275,Zina Gallegos,1-Jan-25,31,Bauchi,Broadband MiFi,Female,1,Poor,21,300GB FUP Monthly Unlimited,30000,9,270000,12275,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0275,Zina Gallegos,1-Jan-25,31,Bauchi,Mobile SIM Card,Female,1,Poor,21,10GB+10mins Monthly Plan,4500,8,36000,10994,No,Costly Data Plans,"Bauchi , Nigeria",100
CUST0282,Alabo Chavez,1-Jan-25,68,Abuja (FCT),5G Broadband Router,Male,2,Fair,55,60GB Monthly Broadband Plan,14500,4,58000,338,No,Costly Data Plans,"Abuja (FCT) , Nigeria",100
CUST0282,Alabo Chavez,1-Jan-25,68,Abuja (FCT),Mobile SIM Card,Male,2,Fair,55,3.2GB 2-Day Plan,1000,16,16000,1323,No,Costly Data Plans,"Abuja (FCT) , Nigeria",100
CUST0282,Alabo Chavez,1-Jan-25,68,Abuja (FCT),Broadband MiFi,Male,2,Fair,55,120GB Monthly Broadband Plan,24000,13,312000,1124,No,Costly Data Plans,"Abuja (FCT) , Nigeria",100
CUST0285,Maryam Gates,1-Jan-25,60,Taraba,5G Broadband Router,Male,4,Very Good,52,120GB Monthly Broadband Plan,24000,17,408000,261,No,Costly Data Plans,"Taraba , Nigeria",100
CUST0285,Maryam Gates,1-Jan-25,60,Taraba,Broadband MiFi,Male,4,Very Good,52,150GB FUP Monthly Unlimited,20000,16,320000,6911,No,Costly Data Plans,"Taraba , Nigeria",100
CUST0286,David George,1-Jan-25,17,Yobe,4G Router,Female,4,Very Good,20,10GB+10mins Monthly Plan,4500,18,81000,8264,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0286,David George,1-Jan-25,17,Yobe,Mobile SIM Card,Female,4,Very Good,20,12.5GB Monthly Plan,5500,6,33000,7925,No,Costly Data Plans,"Yobe , Nigeria",100
CUST0291,Halima Mahoney,1-Jan-25,20,Benue,Mobile SIM Card,Female,5,Excellent,48,20GB Monthly Plan,7500,10,75000,13645,No,Costly Data Plans,"Benue , Nigeria",100
CUST0303,Maryam Walker,1-Jan-25,27,Kebbi,Mobile SIM Card,Male,3,Good,47,3.2GB 2-Day Plan,1000,10,10000,11925,No,Costly Data Plans,"Kebbi , Nigeria",100
CUST0310,Obinna Ballard,1-Jan-25,52,Lagos,5G Broadband Router,Female,3,Good,45,60GB Monthly Broadband Plan,14500,7,101500,14813,No,Costly Data Plans,"Lagos , Nigeria",100
CUST0311,Fatima Freeman,1-Jan-25,49,Taraba,Broadband MiFi,Male,4,Very Good,45,30GB Monthly Broadband Plan,9000,20,180000,5716,No,Costly Data Plans,"Taraba , Nigeria",100
CUST0311,Fatima Freeman,1-Jan-25,49,Taraba,4G Router,Male,4,Very Good,45,25GB Monthly Plan,9000,1,9000,1109,No,Costly Data Plans,"Taraba , Nigeria",100
